,scenario,run,acc,f1_score,auroc
239,df_to_dp_62,3,0.5000,0.3394,0.8833
240,df_to_dp_63,3,0.5000,0.3525,0.8192
241,df_to_dp_64,3,0.3000,0.1855,0.7050
242,df_to_dp_65,3,0.2973,0.1521,0.9140
243,df_to_dp_66,3,0.3250,0.2074,0.7683
244,df_to_dp_6,4,0.5250,0.4237,0.8158
245,df_to_dp_7,4,0.2500,0.1000,0.7417
246,df_to_dp_8,4,0.2500,0.1000,0.6375
247,df_to_dp_9,4,0.4250,0.3000,0.6450
248,df_to_dp_10,4,0.3750,0.2699,0.8208
249,df_to_dp_11,4,0.0500,0.0238,0.4133
250,df_to_dp_12,4,0.2500,0.1000,0.7475
251,df_to_dp_13,4,0.2500,0.1000,0.7133
252,df_to_dp_14,4,0.2500,0.1000,0.7225
253,df_to_dp_15,4,0.1250,0.0556,0.4842
254,df_to_dp_16,4,0.3750,0.2452,0.6892
255,df_to_dp_17,4,0.2250,0.0918,0.7700
256,df_to_dp_18,4,0.3500,0.2444,0.6400
257,df_to_dp_19,4,0.2500,0.1000,0.7467
258,df_to_dp_20,4,0.2750,0.1475,0.6825
259,df_to_dp_21,4,0.3250,0.2389,0.6283
260,df_to_dp_22,4,0.3250,0.2167,0.7758
261,df_to_dp_23,4,0.3500,0.2516,0.6417
262,df_to_dp_24,4,0.2500,0.1000,0.7733
263,df_to_dp_25,4,0.3500,0.2721,0.7833
264,df_to_dp_26,4,0.2500,0.1250,0.8508
265,df_to_dp_27,4,0.2500,0.1136,0.6917
266,df_to_dp_28,4,0.2500,0.1042,0.7092
267,df_to_dp_29,4,0.3750,0.2871,0.7800
268,df_to_dp_30,4,0.2000,0.1053,0.4450
269,df_to_dp_31,4,0.2500,0.1000,0.7817
270,df_to_dp_32,4,0.3500,0.2732,0.5733
271,df_to_dp_33,4,0.2750,0.1475,0.7358
272,df_to_dp_34,4,0.4000,0.3262,0.7733
273,df_to_dp_35,4,0.3500,0.2516,0.8867
274,df_to_dp_36,4,0.2500,0.1000,0.7967
275,df_to_dp_37,4,0.4250,0.3222,0.8458
276,df_to_dp_38,4,0.2500,0.1000,0.8475
277,df_to_dp_39,4,0.3000,0.1875,0.7825
278,df_to_dp_40,4,0.2500,0.1020,0.7425
279,df_to_dp_41,4,0.2500,0.1000,0.7767
280,df_to_dp_42,4,0.2750,0.1475,0.8258
281,df_to_dp_43,4,0.2750,0.1475,0.5717
282,df_to_dp_44,4,0.2500,0.1020,0.6892
283,df_to_dp_45,4,0.2750,0.1496,0.7550
284,df_to_dp_46,4,0.3000,0.1875,0.8050
285,df_to_dp_47,4,0.2500,0.1000,0.8575
286,df_to_dp_48,4,0.2500,0.1000,0.8417
287,df_to_dp_49,4,0.2500,0.1064,0.7333
288,df_to_dp_50,4,0.2500,0.1000,0.7875
289,df_to_dp_51,4,0.4500,0.3641,0.7358
290,df_to_dp_52,4,0.2750,0.1475,0.7875
291,df_to_dp_53,4,0.2500,0.1000,0.8075
292,df_to_dp_54,4,0.2500,0.1020,0.7950
293,df_to_dp_55,4,0.2500,0.1000,0.8033
294,df_to_dp_56,4,0.2500,0.1000,0.7492
295,df_to_dp_57,4,0.4000,0.2744,0.6692
296,df_to_dp_58,4,0.1000,0.0455,0.4342
297,df_to_dp_59,4,0.2500,0.1000,0.7717
298,df_to_dp_60,4,0.2500,0.1000,0.6592
299,df_to_dp_61,4,0.2500,0.1000,0.7475
300,df_to_dp_62,4,0.5000,0.3750,0.8467
301,df_to_dp_63,4,0.2750,0.1475,0.8325
302,df_to_dp_64,4,0.4250,0.2907,0.7150
303,df_to_dp_65,4,0.3514,0.2636,0.7870
304,df_to_dp_66,4,0.2500,0.1000,0.7742
305,df_to_dp_6,5,0.7250,0.6304,0.8550
306,df_to_dp_7,5,0.5000,0.3750,0.6808
307,df_to_dp_8,5,0.5000,0.3429,0.6967
308,df_to_dp_9,5,0.5000,0.3333,0.6350
309,df_to_dp_10,5,0.5000,0.3750,0.7825
310,df_to_dp_11,5,0.4000,0.2692,0.6508
311,df_to_dp_12,5,0.5000,0.3348,0.7333
312,df_to_dp_13,5,0.4750,0.3286,0.7567
313,df_to_dp_14,5,0.5000,0.3348,0.7042
314,df_to_dp_15,5,0.4000,0.2760,0.5458
315,df_to_dp_16,5,0.5000,0.3525,0.6850
316,df_to_dp_17,5,0.5000,0.3663,0.8050
317,df_to_dp_18,5,0.5000,0.3750,0.6600
318,df_to_dp_19,5,0.4750,0.3457,0.6942
319,df_to_dp_20,5,0.5000,0.3348,0.7275
320,df_to_dp_21,5,0.5000,0.3429,0.7917
321,df_to_dp_22,5,0.4250,0.3970,0.6983
322,df_to_dp_23,5,0.5000,0.3367,0.6575
323,df_to_dp_24,5,0.4250,0.2907,0.7675
324,df_to_dp_25,5,0.3000,0.1902,0.7408
325,df_to_dp_26,5,0.5000,0.3750,0.7000
326,df_to_dp_27,5,0.3250,0.2098,0.6408
327,df_to_dp_28,5,0.4250,0.2833,0.6883
328,df_to_dp_29,5,0.4250,0.3610,0.6825
329,df_to_dp_30,5,0.2500,0.2500,0.4850
330,df_to_dp_31,5,0.3750,0.2778,0.8100
331,df_to_dp_32,5,0.3750,0.3198,0.6483
332,df_to_dp_33,5,0.4750,0.3508,0.6883
333,df_to_dp_34,5,0.5750,0.4856,0.8233
334,df_to_dp_35,5,0.5000,0.3525,0.9150
335,df_to_dp_36,5,0.5000,0.3750,0.7800
336,df_to_dp_37,5,0.5000,0.3750,0.7992
337,df_to_dp_38,5,0.5000,0.3663,0.8483
338,df_to_dp_39,5,0.5000,0.3348,0.7867
339,df_to_dp_40,5,0.5000,0.3367,0.7808
340,df_to_dp_41,5,0.4750,0.3425,0.8592
341,df_to_dp_42,5,0.3750,0.2725,0.7917
342,df_to_dp_43,5,0.5000,0.3333,0.6800
343,df_to_dp_44,5,0.5000,0.3414,0.8058
344,df_to_dp_45,5,0.3250,0.2071,0.6800
345,df_to_dp_46,5,0.5000,0.3750,0.8000
346,df_to_dp_47,5,0.5000,0.3367,0.8183
347,df_to_dp_48,5,0.4750,0.3425,0.8300
348,df_to_dp_49,5,0.4000,0.2857,0.6325
349,df_to_dp_50,5,0.4750,0.3165,0.7092
350,df_to_dp_51,5,0.4250,0.3151,0.6625
351,df_to_dp_52,5,0.4250,0.3410,0.7508
352,df_to_dp_53,5,0.5000,0.3750,0.8833
353,df_to_dp_54,5,0.4750,0.3258,0.7650
354,df_to_dp_55,5,0.5000,0.3333,0.8333
355,df_to_dp_56,5,0.4000,0.2624,0.7583
356,df_to_dp_57,5,0.4750,0.3165,0.7050
357,df_to_dp_58,5,0.2500,0.1020,0.5283
358,df_to_dp_59,5,0.5000,0.3333,0.6900
359,df_to_dp_60,5,0.5000,0.3663,0.6833
360,df_to_dp_61,5,0.2500,0.1042,0.6875
361,df_to_dp_62,5,0.5000,0.3472,0.9183
362,df_to_dp_63,5,0.5000,0.3750,0.7350
363,df_to_dp_64,5,0.3250,0.2351,0.6800
364,df_to_dp_65,5,0.3243,0.2331,0.8407
365,df_to_dp_66,5,0.5000,0.3663,0.7083
366,df_to_dp_6,6,0.6750,0.6074,0.8350
367,df_to_dp_7,6,0.5000,0.3750,0.6842
368,df_to_dp_8,6,0.4750,0.3588,0.8092
369,df_to_dp_9,6,0.5000,0.3367,0.7267
370,df_to_dp_10,6,0.5000,0.3750,0.8100
371,df_to_dp_11,6,0.5000,0.3663,0.5950
372,df_to_dp_12,6,0.5000,0.3750,0.7575
373,df_to_dp_13,6,0.5000,0.3750,0.7217
374,df_to_dp_14,6,0.4750,0.3588,0.7117
375,df_to_dp_15,6,0.4500,0.3442,0.5325
376,df_to_dp_16,6,0.4750,0.3588,0.6892
377,df_to_dp_17,6,0.5000,0.3663,0.7983
378,df_to_dp_18,6,0.5000,0.3750,0.6825
379,df_to_dp_19,6,0.3500,0.2516,0.6808
380,df_to_dp_20,6,0.5000,0.3663,0.8225
381,df_to_dp_21,6,0.4750,0.3170,0.7917
382,df_to_dp_22,6,0.4250,0.3381,0.7233
383,df_to_dp_23,6,0.4750,0.3500,0.6617
384,df_to_dp_24,6,0.5000,0.3429,0.7558
385,df_to_dp_25,6,0.3750,0.2739,0.6708
386,df_to_dp_26,6,0.5000,0.3750,0.7425
387,df_to_dp_27,6,0.4250,0.3000,0.6825
388,df_to_dp_28,6,0.4250,0.2952,0.6783
389,df_to_dp_29,6,0.5000,0.4261,0.7392
390,df_to_dp_30,6,0.4500,0.3375,0.5100
391,df_to_dp_31,6,0.4750,0.3229,0.8367
