,scenario,run,acc,f1_score,auroc
375,syn_wal_43_to_dp_wal_43,5,0.4750,0.4277,0.7167
376,syn_wal_43_to_dp_wal_43,6,0.5500,0.5017,0.6575
377,syn_wal_43_to_dp_wal_43,7,0.4500,0.4318,0.7125
378,syn_wal_43_to_dp_wal_43,8,0.5000,0.4490,0.6692
379,syn_wal_43_to_dp_wal_43,9,0.5000,0.4555,0.6475
380,syn_wal_44_to_dp_wal_44,0,0.5000,0.3750,0.8683
381,syn_wal_44_to_dp_wal_44,1,0.5000,0.3750,0.8842
382,syn_wal_44_to_dp_wal_44,2,0.5000,0.3750,0.7933
383,syn_wal_44_to_dp_wal_44,3,0.5000,0.3750,0.9108
384,syn_wal_44_to_dp_wal_44,4,0.5000,0.3750,0.9083
385,syn_wal_44_to_dp_wal_44,5,0.5000,0.3750,0.9083
386,syn_wal_44_to_dp_wal_44,6,0.5000,0.3750,0.8683
387,syn_wal_44_to_dp_wal_44,7,0.5000,0.3750,0.8867
388,syn_wal_44_to_dp_wal_44,8,0.5000,0.3750,0.8983
389,syn_wal_44_to_dp_wal_44,9,0.5000,0.3750,0.9042
390,syn_wal_45_to_dp_wal_45,0,0.3250,0.3056,0.5042
391,syn_wal_45_to_dp_wal_45,1,0.3250,0.3179,0.5125
392,syn_wal_45_to_dp_wal_45,2,0.2750,0.2799,0.4608
393,syn_wal_45_to_dp_wal_45,3,0.2500,0.2540,0.4617
394,syn_wal_45_to_dp_wal_45,4,0.3000,0.2924,0.5233
395,syn_wal_45_to_dp_wal_45,5,0.2750,0.2778,0.4833
396,syn_wal_45_to_dp_wal_45,6,0.3000,0.2766,0.6208
397,syn_wal_45_to_dp_wal_45,7,0.2750,0.2778,0.4600
398,syn_wal_45_to_dp_wal_45,8,0.3250,0.3056,0.5067
399,syn_wal_45_to_dp_wal_45,9,0.3000,0.2924,0.5000
400,syn_wal_46_to_dp_wal_46,0,0.6500,0.5890,0.6783
401,syn_wal_46_to_dp_wal_46,1,0.6750,0.6121,0.6633
402,syn_wal_46_to_dp_wal_46,2,0.6250,0.5595,0.6567
403,syn_wal_46_to_dp_wal_46,3,0.7000,0.6335,0.6800
404,syn_wal_46_to_dp_wal_46,4,0.6250,0.5612,0.6508
405,syn_wal_46_to_dp_wal_46,5,0.5250,0.5026,0.7367
406,syn_wal_46_to_dp_wal_46,6,0.5250,0.4929,0.8042
407,syn_wal_46_to_dp_wal_46,7,0.6500,0.5890,0.7283
408,syn_wal_46_to_dp_wal_46,8,0.4500,0.4382,0.7108
409,syn_wal_46_to_dp_wal_46,9,0.4750,0.4514,0.6533
410,syn_wal_47_to_dp_wal_47,0,0.4000,0.3535,0.7342
411,syn_wal_47_to_dp_wal_47,1,0.3500,0.3360,0.6775
412,syn_wal_47_to_dp_wal_47,2,0.3750,0.3273,0.7542
413,syn_wal_47_to_dp_wal_47,3,0.4000,0.3535,0.7175
414,syn_wal_47_to_dp_wal_47,4,0.3500,0.3214,0.7283
415,syn_wal_47_to_dp_wal_47,5,0.4250,0.3381,0.7725
416,syn_wal_47_to_dp_wal_47,6,0.4000,0.4016,0.7267
417,syn_wal_47_to_dp_wal_47,7,0.4500,0.4031,0.7892
418,syn_wal_47_to_dp_wal_47,8,0.3500,0.3214,0.7142
419,syn_wal_47_to_dp_wal_47,9,0.4000,0.3660,0.6983
420,syn_wal_48_to_dp_wal_48,0,0.4000,0.3906,0.6708
421,syn_wal_48_to_dp_wal_48,1,0.3750,0.4108,0.6892
422,syn_wal_48_to_dp_wal_48,2,0.4750,0.4439,0.6958
423,syn_wal_48_to_dp_wal_48,3,0.4500,0.4217,0.6933
424,syn_wal_48_to_dp_wal_48,4,0.3500,0.3371,0.7200
425,syn_wal_48_to_dp_wal_48,5,0.5250,0.3893,0.7642
426,syn_wal_48_to_dp_wal_48,6,0.5250,0.5217,0.7542
427,syn_wal_48_to_dp_wal_48,7,0.5250,0.5374,0.7200
428,syn_wal_48_to_dp_wal_48,8,0.4000,0.3862,0.7225
429,syn_wal_48_to_dp_wal_48,9,0.4250,0.4071,0.7258
430,syn_wal_49_to_dp_wal_49,0,0.3750,0.2907,0.6608
431,syn_wal_49_to_dp_wal_49,1,0.3750,0.2985,0.6608
432,syn_wal_49_to_dp_wal_49,2,0.3500,0.3024,0.6617
433,syn_wal_49_to_dp_wal_49,3,0.3750,0.2917,0.6167
434,syn_wal_49_to_dp_wal_49,4,0.2500,0.2195,0.5250
435,syn_wal_49_to_dp_wal_49,5,0.3750,0.3010,0.6900
436,syn_wal_49_to_dp_wal_49,6,0.2500,0.1190,0.7100
437,syn_wal_49_to_dp_wal_49,7,0.3250,0.2535,0.6658
438,syn_wal_49_to_dp_wal_49,8,0.3000,0.2180,0.6675
439,syn_wal_49_to_dp_wal_49,9,0.3500,0.2542,0.6800
440,syn_wal_50_to_dp_wal_50,0,0.3250,0.3250,0.6925
441,syn_wal_50_to_dp_wal_50,1,0.3250,0.3168,0.6783
442,syn_wal_50_to_dp_wal_50,2,0.3500,0.3378,0.7133
443,syn_wal_50_to_dp_wal_50,3,0.2750,0.2738,0.6842
444,syn_wal_50_to_dp_wal_50,4,0.4000,0.3864,0.7275
445,syn_wal_50_to_dp_wal_50,5,0.2750,0.2738,0.6683
446,syn_wal_50_to_dp_wal_50,6,0.3500,0.3400,0.6950
447,syn_wal_50_to_dp_wal_50,7,0.5500,0.4984,0.6917
448,syn_wal_50_to_dp_wal_50,8,0.3250,0.3198,0.6892
449,syn_wal_50_to_dp_wal_50,9,0.3750,0.3710,0.6892
450,syn_wal_51_to_dp_wal_51,0,0.4250,0.3482,0.5492
451,syn_wal_51_to_dp_wal_51,1,0.4000,0.3246,0.5379
452,syn_wal_51_to_dp_wal_51,2,0.4250,0.3574,0.5408
453,syn_wal_51_to_dp_wal_51,3,0.5000,0.4565,0.5433
454,syn_wal_51_to_dp_wal_51,4,0.4500,0.3695,0.5392
455,syn_wal_51_to_dp_wal_51,5,0.4750,0.4180,0.5400
456,syn_wal_51_to_dp_wal_51,6,0.4750,0.4055,0.5483
457,syn_wal_51_to_dp_wal_51,7,0.4750,0.4180,0.5417
458,syn_wal_51_to_dp_wal_51,8,0.5250,0.4762,0.5625
459,syn_wal_51_to_dp_wal_51,9,0.4750,0.3889,0.5450
460,syn_wal_52_to_dp_wal_52,0,0.2250,0.2342,0.4333
461,syn_wal_52_to_dp_wal_52,1,0.2250,0.2417,0.4183
462,syn_wal_52_to_dp_wal_52,2,0.2750,0.2757,0.4433
463,syn_wal_52_to_dp_wal_52,3,0.2500,0.2597,0.4150
464,syn_wal_52_to_dp_wal_52,4,0.2500,0.2597,0.4283
465,syn_wal_52_to_dp_wal_52,5,0.3500,0.3339,0.4367
466,syn_wal_52_to_dp_wal_52,6,0.2750,0.2402,0.4258
467,syn_wal_52_to_dp_wal_52,7,0.1750,0.1289,0.4250
468,syn_wal_52_to_dp_wal_52,8,0.2750,0.2757,0.4500
469,syn_wal_52_to_dp_wal_52,9,0.2250,0.2500,0.4158
470,syn_wal_53_to_dp_wal_53,0,0.4750,0.4052,0.6417
471,syn_wal_53_to_dp_wal_53,1,0.1500,0.1455,0.6683
472,syn_wal_53_to_dp_wal_53,2,0.4250,0.3796,0.6850
473,syn_wal_53_to_dp_wal_53,3,0.1750,0.1296,0.6700
474,syn_wal_53_to_dp_wal_53,4,0.4250,0.3796,0.6933
475,syn_wal_53_to_dp_wal_53,5,0.4000,0.3734,0.7183
476,syn_wal_53_to_dp_wal_53,6,0.3250,0.3095,0.6050
477,syn_wal_53_to_dp_wal_53,7,0.4250,0.3970,0.6683
478,syn_wal_53_to_dp_wal_53,8,0.4000,0.3654,0.6625
479,syn_wal_53_to_dp_wal_53,9,0.4500,0.3929,0.6767
480,syn_wal_54_to_dp_wal_54,0,0.3750,0.3491,0.6392
481,syn_wal_54_to_dp_wal_54,1,0.3500,0.3111,0.6358
482,syn_wal_54_to_dp_wal_54,2,0.4000,0.3492,0.6050
483,syn_wal_54_to_dp_wal_54,3,0.3750,0.3342,0.5892
484,syn_wal_54_to_dp_wal_54,4,0.3750,0.3273,0.6175
485,syn_wal_54_to_dp_wal_54,5,0.3250,0.3033,0.6008
486,syn_wal_54_to_dp_wal_54,6,0.2750,0.2511,0.6483
487,syn_wal_54_to_dp_wal_54,7,0.4000,0.3660,0.6650
488,syn_wal_54_to_dp_wal_54,8,0.3750,0.3342,0.6292
489,syn_wal_54_to_dp_wal_54,9,0.4250,0.4263,0.6400
490,syn_wal_55_to_dp_wal_55,0,0.6000,0.5490,0.7992
491,syn_wal_55_to_dp_wal_55,1,0.3750,0.4072,0.6733
492,syn_wal_55_to_dp_wal_55,2,0.6250,0.5849,0.7567
493,syn_wal_55_to_dp_wal_55,3,0.5500,0.5522,0.7992
494,syn_wal_55_to_dp_wal_55,4,0.6750,0.6427,0.7867
495,syn_wal_55_to_dp_wal_55,5,0.6250,0.6368,0.8458
496,syn_wal_55_to_dp_wal_55,6,0.6000,0.6075,0.7850
497,syn_wal_55_to_dp_wal_55,7,0.5000,0.4139,0.7533
498,syn_wal_55_to_dp_wal_55,8,0.6750,0.6345,0.8158
499,syn_wal_55_to_dp_wal_55,9,0.6750,0.6074,0.7867
500,syn_wal_56_to_dp_wal_56,0,0.5000,0.3788,0.7883
501,syn_wal_56_to_dp_wal_56,1,0.5000,0.4130,0.8058
502,syn_wal_56_to_dp_wal_56,2,0.5250,0.4416,0.7608
503,syn_wal_56_to_dp_wal_56,3,0.5000,0.3939,0.7975
504,syn_wal_56_to_dp_wal_56,4,0.5000,0.4356,0.7417
505,syn_wal_56_to_dp_wal_56,5,0.4000,0.3258,0.5400
506,syn_wal_56_to_dp_wal_56,6,0.4250,0.3605,0.7467
507,syn_wal_56_to_dp_wal_56,7,0.5500,0.4844,0.7242
508,syn_wal_56_to_dp_wal_56,8,0.4750,0.4108,0.7367
509,syn_wal_56_to_dp_wal_56,9,0.5000,0.4130,0.7708
510,syn_wal_57_to_dp_wal_57,0,0.5500,0.4566,0.7233
511,syn_wal_57_to_dp_wal_57,1,0.5250,0.4079,0.7917
512,syn_wal_57_to_dp_wal_57,2,0.5750,0.5005,0.7567
513,syn_wal_57_to_dp_wal_57,3,0.5500,0.4566,0.7450
514,syn_wal_57_to_dp_wal_57,4,0.5750,0.5005,0.8008
515,syn_wal_57_to_dp_wal_57,5,0.5000,0.3525,0.7842
516,syn_wal_57_to_dp_wal_57,6,0.5250,0.4609,0.7883
517,syn_wal_57_to_dp_wal_57,7,0.5250,0.4079,0.7983
518,syn_wal_57_to_dp_wal_57,8,0.5000,0.3624,0.7967
519,syn_wal_57_to_dp_wal_57,9,0.5750,0.5005,0.7808
520,syn_wal_58_to_dp_wal_58,0,0.5000,0.3662,0.7183
521,syn_wal_58_to_dp_wal_58,1,0.4750,0.3333,0.7017
522,syn_wal_58_to_dp_wal_58,2,0.5000,0.3750,0.8225
523,syn_wal_58_to_dp_wal_58,3,0.5000,0.3750,0.7442
524,syn_wal_58_to_dp_wal_58,4,0.5000,0.3394,0.7783
525,syn_wal_58_to_dp_wal_58,5,0.5000,0.3750,0.7825
526,syn_wal_58_to_dp_wal_58,6,0.5000,0.3750,0.8300
527,syn_wal_58_to_dp_wal_58,7,0.5000,0.3663,0.7775
528,syn_wal_58_to_dp_wal_58,8,0.5000,0.3589,0.7158
529,syn_wal_58_to_dp_wal_58,9,0.5000,0.3732,0.7317
530,syn_wal_59_to_dp_wal_59,0,0.4500,0.3833,0.7350
531,syn_wal_59_to_dp_wal_59,1,0.3000,0.2955,0.7133
532,syn_wal_59_to_dp_wal_59,2,0.3500,0.3300,0.7150
533,syn_wal_59_to_dp_wal_59,3,0.4500,0.3879,0.6858
534,syn_wal_59_to_dp_wal_59,4,0.5250,0.4951,0.7392
535,syn_wal_59_to_dp_wal_59,5,0.6250,0.5675,0.7192
536,syn_wal_59_to_dp_wal_59,6,0.5250,0.4547,0.7533
537,syn_wal_59_to_dp_wal_59,7,0.5750,0.5442,0.6892
538,syn_wal_59_to_dp_wal_59,8,0.6000,0.5592,0.7367
539,syn_wal_59_to_dp_wal_59,9,0.5500,0.5233,0.7250
540,syn_wal_60_to_dp_wal_60,0,0.3250,0.3152,0.6000
541,syn_wal_60_to_dp_wal_60,1,0.0000,0.0000,0.4083
542,syn_wal_60_to_dp_wal_60,2,0.4500,0.4541,0.6925
543,syn_wal_60_to_dp_wal_60,3,0.2750,0.2833,0.6058
544,syn_wal_60_to_dp_wal_60,4,0.2500,0.2500,0.6783
545,syn_wal_60_to_dp_wal_60,5,0.2500,0.2500,0.6600
546,syn_wal_60_to_dp_wal_60,6,0.4750,0.4167,0.6808
547,syn_wal_60_to_dp_wal_60,7,0.3000,0.3269,0.5975
548,syn_wal_60_to_dp_wal_60,8,0.2500,0.2500,0.6783
549,syn_wal_60_to_dp_wal_60,9,0.3500,0.3561,0.6558
550,syn_wal_61_to_dp_wal_61,0,0.2500,0.1667,0.4583
551,syn_wal_61_to_dp_wal_61,1,0.2500,0.1515,0.5067
552,syn_wal_61_to_dp_wal_61,2,0.2500,0.1667,0.4958
553,syn_wal_61_to_dp_wal_61,3,0.3750,0.3010,0.7192
554,syn_wal_61_to_dp_wal_61,4,0.2500,0.1613,0.5833
555,syn_wal_61_to_dp_wal_61,5,0.2500,0.1667,0.5100
556,syn_wal_61_to_dp_wal_61,6,0.2500,0.1667,0.4950
557,syn_wal_61_to_dp_wal_61,7,0.2500,0.1667,0.4942
558,syn_wal_61_to_dp_wal_61,8,0.2750,0.1771,0.6608
559,syn_wal_61_to_dp_wal_61,9,0.2500,0.1667,0.5108
560,syn_wal_62_to_dp_wal_62,0,0.5250,0.4621,0.7033
561,syn_wal_62_to_dp_wal_62,1,0.5750,0.5321,0.7567
562,syn_wal_62_to_dp_wal_62,2,0.5750,0.5321,0.7133
563,syn_wal_62_to_dp_wal_62,3,0.5750,0.5321,0.7100
564,syn_wal_62_to_dp_wal_62,4,0.4250,0.4108,0.7067
565,syn_wal_62_to_dp_wal_62,5,0.5000,0.4490,0.7550
566,syn_wal_62_to_dp_wal_62,6,0.6500,0.5814,0.8100
567,syn_wal_62_to_dp_wal_62,7,0.5000,0.4762,0.6983
568,syn_wal_62_to_dp_wal_62,8,0.5750,0.5480,0.7442
569,syn_wal_62_to_dp_wal_62,9,0.3250,0.3152,0.7258
570,syn_wal_63_to_dp_wal_63,0,0.5250,0.5082,0.7508
571,syn_wal_63_to_dp_wal_63,1,0.3500,0.3832,0.7750
572,syn_wal_63_to_dp_wal_63,2,0.6500,0.6042,0.7583
573,syn_wal_63_to_dp_wal_63,3,0.3500,0.3609,0.7300
574,syn_wal_63_to_dp_wal_63,4,0.4750,0.4913,0.7492
575,syn_wal_63_to_dp_wal_63,5,0.5250,0.5225,0.7483
576,syn_wal_63_to_dp_wal_63,6,0.7500,0.6667,0.7667
577,syn_wal_63_to_dp_wal_63,7,0.5250,0.5321,0.7550
578,syn_wal_63_to_dp_wal_63,8,0.6750,0.6438,0.7825
579,syn_wal_63_to_dp_wal_63,9,0.2750,0.2955,0.7075
580,syn_wal_64_to_dp_wal_64,0,0.3500,0.2516,0.6567
581,syn_wal_64_to_dp_wal_64,1,0.3500,0.2516,0.6308
582,syn_wal_64_to_dp_wal_64,2,0.4250,0.3492,0.7492
583,syn_wal_64_to_dp_wal_64,3,0.3500,0.2516,0.6783
584,syn_wal_64_to_dp_wal_64,4,0.5000,0.3750,0.7200
585,syn_wal_64_to_dp_wal_64,5,0.3500,0.2516,0.6775
586,syn_wal_64_to_dp_wal_64,6,0.5250,0.4232,0.7867
587,syn_wal_64_to_dp_wal_64,7,0.5000,0.3750,0.6542
588,syn_wal_64_to_dp_wal_64,8,0.4750,0.3588,0.7100
589,syn_wal_64_to_dp_wal_64,9,0.4750,0.3588,0.7033
590,syn_wal_65_to_dp_wal_65,0,0.2703,0.1471,0.4639
591,syn_wal_65_to_dp_wal_65,1,0.2703,0.1389,0.4389
592,syn_wal_65_to_dp_wal_65,2,0.2703,0.1389,0.5139
593,syn_wal_65_to_dp_wal_65,3,0.2703,0.1389,0.4963
594,syn_wal_65_to_dp_wal_65,4,0.2703,0.1351,0.5287
595,syn_wal_65_to_dp_wal_65,5,0.2703,0.1351,0.5361
596,syn_wal_65_to_dp_wal_65,6,0.2703,0.1389,0.5065
597,syn_wal_65_to_dp_wal_65,7,0.2703,0.1429,0.4880
598,syn_wal_65_to_dp_wal_65,8,0.2703,0.1351,0.4926
599,syn_wal_65_to_dp_wal_65,9,0.2703,0.1389,0.4843
600,syn_wal_66_to_dp_wal_66,0,0.4750,0.4704,0.7025
601,syn_wal_66_to_dp_wal_66,1,0.5000,0.4848,0.6800
602,syn_wal_66_to_dp_wal_66,2,0.5000,0.4674,0.6800
603,syn_wal_66_to_dp_wal_66,3,0.4750,0.4052,0.6908
604,syn_wal_66_to_dp_wal_66,4,0.4250,0.4486,0.7042
605,syn_wal_66_to_dp_wal_66,5,0.5250,0.4936,0.6758
606,syn_wal_66_to_dp_wal_66,6,0.5000,0.4753,0.6925
607,syn_wal_66_to_dp_wal_66,7,0.5500,0.5205,0.6925
608,syn_wal_66_to_dp_wal_66,8,0.5500,0.5205,0.6942
609,syn_wal_66_to_dp_wal_66,9,0.3250,0.3326,0.6700
610,mean,-,0.4536,0.4000,0.7104
611,std,-,0.1335,0.1299,0.1152
