,scenario,run,acc,f1_score,auroc
344,syn_wal_49_to_dp_wal_49,4,0.5000,0.4545,0.7875
345,syn_wal_49_to_dp_wal_49,5,0.4500,0.3829,0.6683
346,syn_wal_49_to_dp_wal_49,6,0.4500,0.3750,0.6483
347,syn_wal_49_to_dp_wal_49,7,0.4750,0.4097,0.7425
348,syn_wal_49_to_dp_wal_49,8,0.4500,0.3553,0.7367
349,syn_wal_49_to_dp_wal_49,9,0.4750,0.3966,0.6117
350,syn_wal_50_to_dp_wal_50,0,0.5500,0.4387,0.9392
351,syn_wal_50_to_dp_wal_50,1,0.4500,0.3713,0.8133
352,syn_wal_50_to_dp_wal_50,2,0.4750,0.3452,0.7908
353,syn_wal_50_to_dp_wal_50,3,0.5000,0.3519,0.7883
354,syn_wal_50_to_dp_wal_50,4,0.5000,0.3438,0.8392
355,syn_wal_50_to_dp_wal_50,5,0.4750,0.4355,0.7950
356,syn_wal_50_to_dp_wal_50,6,0.6000,0.5030,0.8317
357,syn_wal_50_to_dp_wal_50,7,0.4500,0.3987,0.8367
358,syn_wal_50_to_dp_wal_50,8,0.5500,0.4387,0.8408
359,syn_wal_50_to_dp_wal_50,9,0.4750,0.4355,0.8258
360,syn_wal_51_to_dp_wal_51,0,0.7500,0.6605,0.9167
361,syn_wal_51_to_dp_wal_51,1,0.8250,0.8125,0.9167
362,syn_wal_51_to_dp_wal_51,2,0.6750,0.6074,0.8750
363,syn_wal_51_to_dp_wal_51,3,0.5750,0.5267,0.8600
364,syn_wal_51_to_dp_wal_51,4,0.6500,0.5846,0.8783
365,syn_wal_51_to_dp_wal_51,5,0.7500,0.6558,0.9392
366,syn_wal_51_to_dp_wal_51,6,0.7000,0.6285,0.8983
367,syn_wal_51_to_dp_wal_51,7,0.6750,0.6225,0.8825
368,syn_wal_51_to_dp_wal_51,8,0.6750,0.6074,0.8775
369,syn_wal_51_to_dp_wal_51,9,0.5250,0.4099,0.8637
370,syn_wal_52_to_dp_wal_52,0,0.4750,0.3650,0.7883
371,syn_wal_52_to_dp_wal_52,1,0.6500,0.5924,0.7575
372,syn_wal_52_to_dp_wal_52,2,0.5000,0.3971,0.6800
373,syn_wal_52_to_dp_wal_52,3,0.5000,0.3816,0.7233
374,syn_wal_52_to_dp_wal_52,4,0.5000,0.3750,0.8733
