,scenario,run,acc,f1_score,auroc
332,syn_39_to_dp_39,2,0.5250,0.5208,0.8325
333,syn_39_to_dp_39,3,0.4500,0.4100,0.8183
334,syn_39_to_dp_39,4,0.5500,0.4649,0.7317
335,syn_39_to_dp_39,5,0.4250,0.3799,0.8008
336,syn_39_to_dp_39,6,0.4250,0.3773,0.7642
337,syn_39_to_dp_39,7,0.7750,0.7506,0.9492
338,syn_39_to_dp_39,8,0.4500,0.3671,0.8383
339,syn_39_to_dp_39,9,0.4750,0.3906,0.7642
340,syn_40_to_dp_40,0,0.4000,0.3317,0.7617
341,syn_40_to_dp_40,1,0.2750,0.1520,0.8550
342,syn_40_to_dp_40,2,0.3000,0.2006,0.8417
343,syn_40_to_dp_40,3,0.4500,0.3859,0.7608
344,syn_40_to_dp_40,4,0.4000,0.3240,0.8467
345,syn_40_to_dp_40,5,0.2750,0.1554,0.8008
346,syn_40_to_dp_40,6,0.2750,0.1520,0.8350
347,syn_40_to_dp_40,7,0.3500,0.2709,0.8675
348,syn_40_to_dp_40,8,0.2500,0.1250,0.8475
349,syn_40_to_dp_40,9,0.5000,0.3750,0.5333
350,syn_41_to_dp_41,0,0.4750,0.3805,0.7075
351,syn_41_to_dp_41,1,0.4500,0.4281,0.7242
352,syn_41_to_dp_41,2,0.5250,0.4719,0.7833
353,syn_41_to_dp_41,3,0.5250,0.4917,0.7883
354,syn_41_to_dp_41,4,0.4250,0.4196,0.7725
355,syn_41_to_dp_41,5,0.6000,0.5428,0.7733
356,syn_41_to_dp_41,6,0.4750,0.4225,0.7375
357,syn_41_to_dp_41,7,0.6000,0.5172,0.7708
358,syn_41_to_dp_41,8,0.4500,0.4167,0.7650
359,syn_41_to_dp_41,9,0.3500,0.3233,0.7050
360,syn_42_to_dp_42,0,0.6500,0.6114,0.8758
361,syn_42_to_dp_42,1,0.5250,0.4859,0.7858
362,syn_42_to_dp_42,2,0.3750,0.3212,0.8000
363,syn_42_to_dp_42,3,0.5250,0.4151,0.7887
364,syn_42_to_dp_42,4,0.5750,0.5660,0.8367
365,syn_42_to_dp_42,5,0.5500,0.4630,0.8258
366,syn_42_to_dp_42,6,0.4750,0.4464,0.8008
367,syn_42_to_dp_42,7,0.4500,0.4257,0.7625
368,syn_42_to_dp_42,8,0.5250,0.4433,0.7700
369,syn_42_to_dp_42,9,0.5000,0.4051,0.7917
370,syn_43_to_dp_43,0,0.4250,0.3529,0.6458
371,syn_43_to_dp_43,1,0.5500,0.5357,0.7075
372,syn_43_to_dp_43,2,0.5500,0.5061,0.6975
373,syn_43_to_dp_43,3,0.5000,0.4663,0.7658
374,syn_43_to_dp_43,4,0.3500,0.2500,0.6533
375,syn_43_to_dp_43,5,0.6000,0.5191,0.8558
376,syn_43_to_dp_43,6,0.5500,0.5085,0.8625
377,syn_43_to_dp_43,7,0.5000,0.4452,0.6625
378,syn_43_to_dp_43,8,0.5250,0.5082,0.7058
379,syn_43_to_dp_43,9,0.5750,0.5315,0.7308
380,syn_44_to_dp_44,0,0.5750,0.5130,0.9492
381,syn_44_to_dp_44,1,0.6750,0.6693,0.9600
382,syn_44_to_dp_44,2,0.6000,0.5317,0.9717
383,syn_44_to_dp_44,3,0.6250,0.5812,0.9875
384,syn_44_to_dp_44,4,0.7500,0.7381,0.9800
385,syn_44_to_dp_44,5,0.7000,0.6856,0.9542
386,syn_44_to_dp_44,6,0.6000,0.5262,0.9542
387,syn_44_to_dp_44,7,0.6500,0.5846,0.9717
388,syn_44_to_dp_44,8,0.6000,0.5642,0.9517
389,syn_44_to_dp_44,9,0.6000,0.5642,0.9600
390,syn_45_to_dp_45,0,0.4250,0.3222,0.5042
391,syn_45_to_dp_45,1,0.3250,0.3083,0.4942
392,syn_45_to_dp_45,2,0.3750,0.3336,0.6233
393,syn_45_to_dp_45,3,0.4750,0.3684,0.6167
394,syn_45_to_dp_45,4,0.4750,0.3618,0.5942
395,syn_45_to_dp_45,5,0.5000,0.3750,0.6050
396,syn_45_to_dp_45,6,0.3500,0.3214,0.6233
397,syn_45_to_dp_45,7,0.4000,0.3303,0.5183
398,syn_45_to_dp_45,8,0.4750,0.3588,0.6358
399,syn_45_to_dp_45,9,0.4000,0.3011,0.5167
400,syn_46_to_dp_46,0,0.6000,0.5444,0.8408
401,syn_46_to_dp_46,1,0.6250,0.5595,0.7717
402,syn_46_to_dp_46,2,0.6750,0.6498,0.9242
403,syn_46_to_dp_46,3,0.6250,0.5682,0.8367
404,syn_46_to_dp_46,4,0.6250,0.6055,0.8842
405,syn_46_to_dp_46,5,0.5500,0.4722,0.8283
406,syn_46_to_dp_46,6,0.5750,0.5119,0.8067
407,syn_46_to_dp_46,7,0.6250,0.5637,0.8075
408,syn_46_to_dp_46,8,0.6500,0.5846,0.8867
409,syn_46_to_dp_46,9,0.6250,0.5637,0.8058
410,syn_47_to_dp_47,0,0.5000,0.5034,0.8058
411,syn_47_to_dp_47,1,0.5750,0.5542,0.8133
412,syn_47_to_dp_47,2,0.5750,0.5504,0.8125
413,syn_47_to_dp_47,3,0.6000,0.5317,0.8292
414,syn_47_to_dp_47,4,0.4250,0.3841,0.7275
415,syn_47_to_dp_47,5,0.4000,0.3034,0.7433
416,syn_47_to_dp_47,6,0.6000,0.5775,0.8592
417,syn_47_to_dp_47,7,0.5750,0.5417,0.8358
418,syn_47_to_dp_47,8,0.5250,0.4717,0.8142
419,syn_47_to_dp_47,9,0.6500,0.5846,0.8475
420,syn_48_to_dp_48,0,0.5500,0.5455,0.7433
421,syn_48_to_dp_48,1,0.4250,0.4227,0.6675
422,syn_48_to_dp_48,2,0.6250,0.5881,0.7717
423,syn_48_to_dp_48,3,0.6250,0.6000,0.7242
424,syn_48_to_dp_48,4,0.7500,0.6667,0.7250
425,syn_48_to_dp_48,5,0.5250,0.4648,0.7417
426,syn_48_to_dp_48,6,0.4750,0.4917,0.7708
427,syn_48_to_dp_48,7,0.5750,0.5652,0.7350
428,syn_48_to_dp_48,8,0.5250,0.5204,0.7717
429,syn_48_to_dp_48,9,0.4500,0.3745,0.6667
430,syn_49_to_dp_49,0,0.5000,0.3663,0.7467
431,syn_49_to_dp_49,1,0.4000,0.3088,0.7283
432,syn_49_to_dp_49,2,0.4750,0.3500,0.7358
433,syn_49_to_dp_49,3,0.5000,0.3697,0.7583
434,syn_49_to_dp_49,4,0.4250,0.3337,0.8033
435,syn_49_to_dp_49,5,0.3000,0.1875,0.7742
436,syn_49_to_dp_49,6,0.6000,0.5182,0.7950
437,syn_49_to_dp_49,7,0.4500,0.3355,0.7608
438,syn_49_to_dp_49,8,0.4500,0.3442,0.7633
439,syn_49_to_dp_49,9,0.4250,0.3203,0.7158
440,syn_50_to_dp_50,0,0.4250,0.3561,0.7217
441,syn_50_to_dp_50,1,0.6000,0.5561,0.8692
442,syn_50_to_dp_50,2,0.4750,0.3684,0.8117
443,syn_50_to_dp_50,3,0.5750,0.5006,0.8083
444,syn_50_to_dp_50,4,0.5000,0.4520,0.7550
445,syn_50_to_dp_50,5,0.5750,0.5334,0.7342
446,syn_50_to_dp_50,6,0.6000,0.5585,0.8483
447,syn_50_to_dp_50,7,0.4500,0.3581,0.7700
